Ngày,Giá mở cửa,Giá cao nhất,Giá thấp nhất,Giá đóng cửa,Thay đổi giá,% thay đổi,Khối lượng
03/07/2025,"63,782","65,655","63,782","64,472",+600,0.93%,"19,372,000"
02/07/2025,"63,585","64,176","63,387","63,880",+300,0.47%,"5,869,300"
01/07/2025,"64,570","64,866","63,387","63,585","-1,000",-1.53%,"9,678,600"
30/06/2025,"65,260","65,359","64,472","64,570",-300,-0.46%,"5,932,000"
27/06/2025,"63,782","65,359","63,683","64,866","+1,300",2.02%,"17,315,400"
26/06/2025,"64,078","64,373","63,289","63,585",-500,-0.77%,"5,355,000"
25/06/2025,"63,880","64,275","63,585","64,078",+100,0.15%,"7,165,900"
24/06/2025,"64,866","64,965","63,979","63,979",-100,-0.15%,"8,758,700"
23/06/2025,"62,993","64,078","62,303","64,078",+900,1.40%,"10,932,200"
20/06/2025,"63,092","63,683","62,796","63,190",+100,0.16%,"5,949,800"
19/06/2025,"62,697","63,387","62,204","63,092",+300,0.47%,"7,897,700"
18/06/2025,"63,387","64,373","62,697","62,796",-700,-1.09%,"9,055,013"
17/06/2025,"63,486","63,585","62,895","63,486",+100,0.16%,"5,882,587"
16/06/2025,"62,106","63,387","61,712","63,387","+1,100",1.74%,"8,480,900"
13/06/2025,"61,810","62,500","60,923","62,303",-300,-0.47%,"9,348,700"
12/06/2025,"61,613","62,599","61,219","62,599","+1,600",2.58%,"10,592,900"
11/06/2025,"60,627","61,317","60,627","61,021",+400,0.65%,"5,093,600"
10/06/2025,"60,134","62,007","59,740","60,627","+1,000",1.65%,"10,755,000"
09/06/2025,"59,641","59,839","59,050","59,641",-,-,"7,784,100"
06/06/2025,"60,331","60,430","59,543","59,641","-1,200",-1.94%,"6,615,000"
05/06/2025,"60,134","61,317","60,134","60,824",+400,0.65%,"5,913,600"
,,,,,,,
04/06/2025,"61,909","61,909","60,233","60,430","-1,100",-1.76%,"8,066,300"
03/06/2025,"60,134","61,909","60,134","61,514","+1,400",2.30%,"7,644,500"
02/06/2025,"61,120","61,120","59,148","60,134","-1,100",-1.77%,"17,382,200"
30/05/2025,"62,895","62,993","61,219","61,219","-2,200",-3.42%,"13,551,900"
29/05/2025,"63,585","63,683","62,500","63,387",-100,-0.16%,"7,906,000"
28/05/2025,"63,387","64,570","63,092","63,486",+100,0.16%,"11,018,900"
27/05/2025,"63,880","63,979","62,599","63,387",-200,-0.31%,"8,627,000"
26/05/2025,"63,289","64,078","61,514","63,585",+300,0.47%,"7,741,900"
23/05/2025,"63,289","63,387","62,402","63,289",-100,-0.16%,"7,720,000"
22/05/2025,"62,993","63,880","62,697","63,387",-,-,"9,407,800"
21/05/2025,"63,979","63,979","62,697","63,387",-400,-0.62%,"9,813,600"
20/05/2025,"62,599","64,275","62,402","63,782","+1,000",1.57%,"13,876,400"
19/05/2025,"62,599","63,486","62,204","62,796",-100,-0.16%,"8,552,900"
16/05/2025,"62,895","63,585","62,599","62,895",-500,-0.78%,"6,015,600"
15/05/2025,"63,092","63,683","62,106","63,387",+300,0.47%,"10,318,600"
14/05/2025,"62,895","63,387","62,697","63,092",+500,0.79%,"11,889,500"
13/05/2025,"60,331","62,796","60,134","62,599","+2,700",4.44%,"17,921,400"
12/05/2025,"59,839","60,036","59,247","59,937",+400,0.66%,"6,941,100"
09/05/2025,"59,444","60,134","59,247","59,543",+100,0.17%,"5,804,000"
08/05/2025,"59,247","59,444","58,064","59,444",+200,0.33%,"9,945,100"
07/05/2025,"59,050","59,641","58,261","59,247",-400,-0.66%,"8,206,800"
06/05/2025,"60,134","60,331","59,247","59,641",-500,-0.82%,"4,150,300"
05/05/2025,"59,937","60,529","59,148","60,134",+200,0.33%,"5,299,700"
29/04/2025,"59,937","60,233","59,641","59,937",-100,-0.16%,"9,603,200"
28/04/2025,"60,036","61,120","58,754","60,036",+400,0.66%,"8,653,900"
25/04/2025,"58,656","59,641","58,557","59,641",+800,1.34%,"10,580,100"
24/04/2025,"57,965","59,050","57,571","58,853",+900,1.53%,"8,426,300"
23/04/2025,"57,670","58,458","57,374","57,965","+1,500",2.62%,"8,658,400"
22/04/2025,"54,614","56,487","51,262","56,487","+1,700",3.06%,"16,304,400"
21/04/2025,"55,501","55,797","54,515","54,811",-600,-1.07%,"4,732,900"
,,,,,,,
18/04/2025,"56,092","56,782","55,402","55,402",-600,-1.06%,"6,553,500"
17/04/2025,"55,107","55,994","54,811","55,994",-,-,"5,791,200"
16/04/2025,"55,797","56,881","54,811","55,994",-300,-0.53%,"9,252,400"
15/04/2025,"55,205","56,782","54,318","56,290",+500,0.88%,"12,952,800"
14/04/2025,"54,219","55,797","53,529","55,797","+3,700",6.99%,"15,381,600"
11/04/2025,"50,276","52,149","49,882","52,149","+3,450",6.98%,"13,970,800"
10/04/2025,"48,748","48,748","48,748","48,748","+3,200",6.92%,"566,300"
09/04/2025,"45,101","48,502","45,101","45,593","-2,900",-5.90%,"22,013,600"
08/04/2025,"48,502","49,290","48,452","48,452","-3,650",-6.91%,"12,006,400"
04/04/2025,"50,178","52,741","50,178","52,051","-1,900",-3.47%,"29,630,900"
03/04/2025,"54,318","55,501","53,924","53,924","-4,100",-6.97%,"15,639,500"
02/04/2025,"57,768","58,853","57,177","57,965",+200,0.34%,"8,933,900"
01/04/2025,"57,768","58,064","56,881","57,768",-400,-0.68%,"6,328,900"
31/03/2025,"58,163","58,360","57,275","58,163",-800,-1.34%,"8,914,600"
